"subjectid" "activityname" "variable" "mean"
27 "STANDING" "tbodyaccmeanz" -0.105403810015385
27 "STANDING" "tbodyaccstdx" -0.990276643846154
27 "STANDING" "tbodyaccstdy" -0.972196177948718
27 "STANDING" "tbodyaccstdz" -0.969969877692308
27 "STANDING" "tgravityaccmeanx" 0.788037331794872
27 "STANDING" "tgravityaccmeany" 0.0657218505
27 "STANDING" "tgravityaccmeanz" 0.219701605211973
27 "STANDING" "tgravityaccstdx" -0.985853734871795
27 "STANDING" "tgravityaccstdy" -0.982492101538462
27 "STANDING" "tgravityaccstdz" -0.969254340641026
27 "STANDING" "tbodyaccjerkmeanx" 0.0767283254358974
27 "STANDING" "tbodyaccjerkmeany" 0.00997154866282051
27 "STANDING" "tbodyaccjerkmeanz" -0.00266551938307692
27 "STANDING" "tbodyaccjerkstdx" -0.991831534358974
27 "STANDING" "tbodyaccjerkstdy" -0.985056905
27 "STANDING" "tbodyaccjerkstdz" -0.990225417948718
27 "STANDING" "tbodygyromeanx" -0.0324471173435897
27 "STANDING" "tbodygyromeany" -0.0765120463525641
27 "STANDING" "tbodygyromeanz" 0.0809994171153846
27 "STANDING" "tbodygyrostdx" -0.987584196794872
27 "STANDING" "tbodygyrostdy" -0.983939928846154
27 "STANDING" "tbodygyrostdz" -0.977847181794872
27 "STANDING" "tbodygyrojerkmeanx" -0.0966434086025641
27 "STANDING" "tbodygyrojerkmeany" -0.0395641430128205
27 "STANDING" "tbodygyrojerkmeanz" -0.0530710005410256
27 "STANDING" "tbodygyrojerkstdx" -0.992694551282051
27 "STANDING" "tbodygyrojerkstdy" -0.993396012564103
27 "STANDING" "tbodygyrojerkstdz" -0.992933121025641
27 "STANDING" "tbodyaccmagmean" -0.980278693846154
27 "STANDING" "tbodyaccmagstd" -0.973689910897436
27 "STANDING" "tgravityaccmagmean" -0.980278693846154
27 "STANDING" "tgravityaccmagstd" -0.973689910897436
27 "STANDING" "tbodyaccjerkmagmean" -0.990332891538461
27 "STANDING" "tbodyaccjerkmagstd" -0.990626418974359
27 "STANDING" "tbodygyromagmean" -0.966683888076923
27 "STANDING" "tbodygyromagstd" -0.973304104615385
27 "STANDING" "tbodygyrojerkmagmean" -0.994198412051282
27 "STANDING" "tbodygyrojerkmagstd" -0.993732153205128
27 "STANDING" "fbodyaccmeanx" -0.990202906025641
27 "STANDING" "fbodyaccmeany" -0.975155754871795
27 "STANDING" "fbodyaccmeanz" -0.978848418461538
27 "STANDING" "fbodyaccstdx" -0.990398788205128
27 "STANDING" "fbodyaccstdy" -0.971690637564103
27 "STANDING" "fbodyaccstdz" -0.967165568461538
27 "STANDING" "fbodyaccmeanfreqx" 0.00478001959230769
27 "STANDING" "fbodyaccmeanfreqy" 0.134732177860513
27 "STANDING" "fbodyaccmeanfreqz" 0.152116918871795
27 "STANDING" "fbodyaccjerkmeanx" -0.991782158076923
27 "STANDING" "fbodyaccjerkmeany" -0.985147330128205
27 "STANDING" "fbodyaccjerkmeanz" -0.988521791666667
27 "STANDING" "fbodyaccjerkstdx" -0.992649861923077
27 "STANDING" "fbodyaccjerkstdy" -0.986093858717949
27 "STANDING" "fbodyaccjerkstdz" -0.990493986666667
27 "STANDING" "fbodyaccjerkmeanfreqx" 0.236213708785897
27 "STANDING" "fbodyaccjerkmeanfreqy" 0.00676465025
27 "STANDING" "fbodyaccjerkmeanfreqz" 0.0872136405679487
27 "STANDING" "fbodygyromeanx" -0.986118446282051
27 "STANDING" "fbodygyromeany" -0.985987914871795
27 "STANDING" "fbodygyromeanz" -0.978988605384615
27 "STANDING" "fbodygyrostdx" -0.988087790769231
27 "STANDING" "fbodygyrostdy" -0.982843103974359
27 "STANDING" "fbodygyrostdz" -0.979428019102564
27 "STANDING" "fbodygyromeanfreqx" -0.03968716295
27 "STANDING" "fbodygyromeanfreqy" -0.181307490739744
27 "STANDING" "fbodygyromeanfreqz" 0.0413609363371795
27 "STANDING" "fbodyaccmagmean" -0.978168563846154
27 "STANDING" "fbodyaccmagstd" -0.974775499230769
27 "STANDING" "fbodyaccmagmeanfreq" 0.249754052126923
27 "STANDING" "fbodybodyaccjerkmagmean" -0.990108465769231
27 "STANDING" "fbodybodyaccjerkmagstd" -0.990060928461538
27 "STANDING" "fbodybodyaccjerkmagmeanfreq" 0.370549653692308
27 "STANDING" "fbodybodygyromagmean" -0.980589148974359
27 "STANDING" "fbodybodygyromagstd" -0.97322665025641
27 "STANDING" "fbodybodygyromagmeanfreq" -0.0527011371551282
27 "STANDING" "fbodybodygyrojerkmagmean" -0.993693021410256
27 "STANDING" "fbodybodygyrojerkmagstd" -0.993907993589744
27 "STANDING" "fbodybodygyrojerkmagmeanfreq" 0.282518126326923
28 "LAYING" "tbodyaccmeanx" 0.277532554764398
28 "LAYING" "tbodyaccmeany" -0.0191721442063089
28 "LAYING" "tbodyaccmeanz" -0.109710873104188
28 "LAYING" "tbodyaccstdx" -0.649040391307853
28 "LAYING" "tbodyaccstdy" -0.573651895933508
28 "LAYING" "tbodyaccstdz" -0.685821415026178
28 "LAYING" "tgravityaccmeanx" 0.62376789513089
28 "LAYING" "tgravityaccmeany" -0.14757775521466
28 "LAYING" "tgravityaccmeanz" -0.0469931021049738
28 "LAYING" "tgravityaccstdx" -0.973873328062827
28 "LAYING" "tgravityaccstdy" -0.960365626256545
28 "LAYING" "tgravityaccstdz" -0.946225637251309
28 "LAYING" "tbodyaccjerkmeanx" 0.0807263062382199
28 "LAYING" "tbodyaccjerkmeany" 0.0138224436546073
28 "LAYING" "tbodyaccjerkmeanz" 0.000824208324801046
28 "LAYING" "tbodyaccjerkstdx" -0.680813725392147
28 "LAYING" "tbodyaccjerkstdy" -0.651619848945026
28 "LAYING" "tbodyaccjerkstdz" -0.800870581884817
28 "LAYING" "tbodygyromeanx" -0.064496354556466
28 "LAYING" "tbodygyromeany" -0.0471474023101021
28 "LAYING" "tbodygyromeanz" 0.100840281329581
28 "LAYING" "tbodygyrostdx" -0.740276591873298
28 "LAYING" "tbodygyrostdy" -0.741285540196335
28 "LAYING" "tbodygyrostdz" -0.669789662889791
28 "LAYING" "tbodygyrojerkmeanx" -0.0881213551172775
28 "LAYING" "tbodygyrojerkmeany" -0.0447972595862042
28 "LAYING" "tbodygyrojerkmeanz" -0.0607680707408115
28 "LAYING" "tbodygyrojerkstdx" -0.720515676293194
28 "LAYING" "tbodygyrojerkstdy" -0.825038783246073
28 "LAYING" "tbodygyrojerkstdz" -0.769755981125654
28 "LAYING" "tbodyaccmagmean" -0.610030902501309
28 "LAYING" "tbodyaccmagstd" -0.635821226515969
28 "LAYING" "tgravityaccmagmean" -0.610030902501309
28 "LAYING" "tgravityaccmagstd" -0.635821226515969
28 "LAYING" "tbodyaccjerkmagmean" -0.689429387759162
28 "LAYING" "tbodyaccjerkmagstd" -0.687703433627487
28 "LAYING" "tbodygyromagmean" -0.648538641430367
28 "LAYING" "tbodygyromagstd" -0.710956808836911
28 "LAYING" "tbodygyrojerkmagmean" -0.78929494326178
28 "LAYING" "tbodygyrojerkmagstd" -0.805738383010471
28 "LAYING" "fbodyaccmeanx" -0.654156519193717
28 "LAYING" "fbodyaccmeany" -0.584932500113874
28 "LAYING" "fbodyaccmeanz" -0.715134474431937
28 "LAYING" "fbodyaccstdx" -0.647807192984293
28 "LAYING" "fbodyaccstdy" -0.595110472615916
28 "LAYING" "fbodyaccstdz" -0.695767279528796
28 "LAYING" "fbodyaccmeanfreqx" -0.217894722988743
28 "LAYING" "fbodyaccmeanfreqy" -0.0652270030997382
28 "LAYING" "fbodyaccmeanfreqz" 0.0189878861753927
28 "LAYING" "fbodyaccjerkmeanx" -0.686723799059424
28 "LAYING" "fbodyaccjerkmeany" -0.670718095926963
28 "LAYING" "fbodyaccjerkmeanz" -0.779061720358639
28 "LAYING" "fbodyaccjerkstdx" -0.704073382410995
28 "LAYING" "fbodyaccjerkstdy" -0.654855915271466
28 "LAYING" "fbodyaccjerkstdz" -0.821715494424084
28 "LAYING" "fbodyaccjerkmeanfreqx" -0.034209736104712
28 "LAYING" "fbodyaccjerkmeanfreqy" -0.277563092237149
28 "LAYING" "fbodyaccjerkmeanfreqz" -0.126061027159817
28 "LAYING" "fbodygyromeanx" -0.674356656020942
28 "LAYING" "fbodygyromeany" -0.747067907931937
28 "LAYING" "fbodygyromeanz" -0.673513886890838
28 "LAYING" "fbodygyrostdx" -0.762030978010471
28 "LAYING" "fbodygyrostdy" -0.740819453429319
28 "LAYING" "fbodygyrostdz" -0.700291282881152
28 "LAYING" "fbodygyromeanfreqx" -0.151644339683717
28 "LAYING" "fbodygyromeanfreqy" -0.270613215077225
28 "LAYING" "fbodygyromeanfreqz" -0.0896917400047906
28 "LAYING" "fbodyaccmagmean" -0.628763247405236
28 "LAYING" "fbodyaccmagstd" -0.696993999667801
28 "LAYING" "fbodyaccmagmeanfreq" 0.0179948502780366
28 "LAYING" "fbodybodyaccjerkmagmean" -0.675428720467801
28 "LAYING" "fbodybodyaccjerkmagstd" -0.706415829342932
28 "LAYING" "fbodybodyaccjerkmagmeanfreq" 0.173610396659424
28 "LAYING" "fbodybodygyromagmean" -0.73790809206911
28 "LAYING" "fbodybodygyromagstd" -0.743784612693717
28 "LAYING" "fbodybodygyromagmeanfreq" -0.122999827523272
28 "LAYING" "fbodybodygyrojerkmagmean" -0.806882151753927
28 "LAYING" "fbodybodygyrojerkmagstd" -0.818448508376963
28 "LAYING" "fbodybodygyrojerkmagmeanfreq" -0.00200923842099476
29 "LAYING" "tbodyaccmeanx" 0.279111521944767
29 "LAYING" "tbodyaccmeany" -0.018471953048314
29 "LAYING" "tbodyaccmeanz" -0.108675612269477
29 "LAYING" "tbodyaccstdx" -0.574295395364826
29 "LAYING" "tbodyaccstdy" -0.598400275636657
29 "LAYING" "tbodyaccstdz" -0.606461283926453
29 "LAYING" "tgravityaccmeanx" 0.683067625610465
29 "LAYING" "tgravityaccmeany" 0.115489757911628
29 "LAYING" "tgravityaccmeanz" 0.208215370043721
29 "LAYING" "tgravityaccstdx" -0.973282885843023
29 "LAYING" "tgravityaccstdy" -0.964643161017442
29 "LAYING" "tgravityaccstdz" -0.941621790232558
29 "LAYING" "tbodyaccjerkmeanx" 0.0788382324713372
29 "LAYING" "tbodyaccjerkmeany" 0.00900161248883721
29 "LAYING" "tbodyaccjerkmeanz" -0.00355290542467733
29 "LAYING" "tbodyaccjerkstdx" -0.623456414216366
29 "LAYING" "tbodyaccjerkstdy" -0.635499779848779
29 "LAYING" "tbodyaccjerkstdz" -0.793746797790698
29 "LAYING" "tbodygyromeanx" -0.0101831910869331
29 "LAYING" "tbodygyromeany" -0.0882883296441861
29 "LAYING" "tbodygyromeanz" 0.0881626266546221
29 "LAYING" "tbodygyrostdx" -0.73469927369157
29 "LAYING" "tbodygyrostdy" -0.634569173421512
29 "LAYING" "tbodygyrostdz" -0.713864583982558
29 "LAYING" "tbodygyrojerkmeanx" -0.100707751809855
29 "LAYING" "tbodygyrojerkmeany" -0.0464322029527616
29 "LAYING" "tbodygyrojerkmeanz" -0.052785999031686
29 "LAYING" "tbodygyrojerkstdx" -0.736117664139535
29 "LAYING" "tbodygyrojerkstdy" -0.853639613139535
29 "LAYING" "tbodygyrojerkstdz" -0.770221314302326
29 "LAYING" "tbodyaccmagmean" -0.553585593347965
29 "LAYING" "tbodyaccmagstd" -0.579067216088081
29 "LAYING" "tgravityaccmagmean" -0.553585593347965
29 "LAYING" "tgravityaccmagstd" -0.579067216088081
29 "LAYING" "tbodyaccjerkmagmean" -0.664538060484884
29 "LAYING" "tbodyaccjerkmagstd" -0.620472049862791
29 "LAYING" "tbodygyromagmean" -0.602228993700349
29 "LAYING" "tbodygyromagstd" -0.653732301592151
29 "LAYING" "tbodygyrojerkmagmean" -0.802293906366279
29 "LAYING" "tbodygyrojerkmagstd" -0.840156364186047
29 "LAYING" "fbodyaccmeanx" -0.579901000186134
29 "LAYING" "fbodyaccmeany" -0.587686308146221
29 "LAYING" "fbodyaccmeanz" -0.680547675465116
29 "LAYING" "fbodyaccstdx" -0.5727879490375
29 "LAYING" "fbodyaccstdy" -0.630978844851831
29 "LAYING" "fbodyaccstdz" -0.602550925183721
29 "LAYING" "fbodyaccmeanfreqx" -0.165350787567733
29 "LAYING" "fbodyaccmeanfreqy" 0.128076957523023
29 "LAYING" "fbodyaccmeanfreqz" 0.0886270605992151
29 "LAYING" "fbodyaccjerkmeanx" -0.629875853152035
29 "LAYING" "fbodyaccjerkmeany" -0.641289075786337
29 "LAYING" "fbodyaccjerkmeanz" -0.768433928313954
29 "LAYING" "fbodyaccjerkstdx" -0.651564188964826
29 "LAYING" "fbodyaccjerkstdy" -0.655526116655523
29 "LAYING" "fbodyaccjerkstdz" -0.818292780813954
29 "LAYING" "fbodyaccjerkmeanfreqx" 0.0107764076990698
29 "LAYING" "fbodyaccjerkmeanfreqy" -0.0815611305061628
29 "LAYING" "fbodyaccjerkmeanfreqz" -0.00952646181569767
29 "LAYING" "fbodygyromeanx" -0.685747413486628
29 "LAYING" "fbodygyromeany" -0.735972301656977
29 "LAYING" "fbodygyromeanz" -0.689221357718023
29 "LAYING" "fbodygyrostdx" -0.752567831707849
29 "LAYING" "fbodygyrostdy" -0.588857987485174
29 "LAYING" "fbodygyrostdz" -0.749163172296512
29 "LAYING" "fbodygyromeanfreqx" 0.00201044246625
29 "LAYING" "fbodygyromeanfreqy" -0.253940049719767
29 "LAYING" "fbodygyromeanfreqz" 0.0203516079320058
29 "LAYING" "fbodyaccmagmean" -0.589294014734302
29 "LAYING" "fbodyaccmagstd" -0.639314176054942
29 "LAYING" "fbodyaccmagmeanfreq" 0.162765300930698
29 "LAYING" "fbodybodyaccjerkmagmean" -0.609879937469099
29 "LAYING" "fbodybodyaccjerkmagstd" -0.636434470547384
29 "LAYING" "fbodybodyaccjerkmagmeanfreq" 0.227450813250137
29 "LAYING" "fbodybodygyromagmean" -0.722018434984302
29 "LAYING" "fbodybodygyromagstd" -0.671454324368401
29 "LAYING" "fbodybodygyromagmeanfreq" -0.0446469221483721
29 "LAYING" "fbodybodygyrojerkmagmean" -0.840464164156977
29 "LAYING" "fbodybodygyrojerkmagstd" -0.851462426569767
29 "LAYING" "fbodybodygyrojerkmagmeanfreq" 0.212434137252471
30 "LAYING" "tbodyaccmeanx" 0.276305836721932
30 "LAYING" "tbodyaccmeany" -0.0175856077340209
30 "LAYING" "tbodyaccmeanz" -0.10589355727859
30 "LAYING" "tbodyaccstdx" -0.615890785389034
30 "LAYING" "tbodyaccstdy" -0.519047387875457
30 "LAYING" "tbodyaccstdz" -0.522643273772115
30 "LAYING" "tgravityaccmeanx" 0.696858200678851
30 "LAYING" "tgravityaccmeany" 0.0512698188974987
30 "LAYING" "tgravityaccmeanz" 0.184343178348037
30 "LAYING" "tgravityaccstdx" -0.974319118563969
30 "LAYING" "tgravityaccstdy" -0.952288292767624
30 "LAYING" "tgravityaccstdz" -0.92943263464752
30 "LAYING" "tbodyaccjerkmeanx" 0.0734799270148825
30 "LAYING" "tbodyaccjerkmeany" 0.00730438257971279
30 "LAYING" "tbodyaccjerkmeanz" -0.000653871890373369
30 "LAYING" "tbodyaccjerkstdx" -0.679007254150131
30 "LAYING" "tbodyaccjerkstdy" -0.6607705539047
30 "LAYING" "tbodyaccjerkstdz" -0.781644485013055
30 "LAYING" "tbodygyromeanx" -0.0354229280326632
30 "LAYING" "tbodygyromeany" -0.0717482452402089
30 "LAYING" "tbodygyromeanz" 0.0834544586693995
30 "LAYING" "tbodygyrostdx" -0.671005846122715
30 "LAYING" "tbodygyrostdy" -0.538990663942298
30 "LAYING" "tbodygyrostdz" -0.589783442185379
30 "LAYING" "tbodygyrojerkmeanx" -0.0926769005274151
30 "LAYING" "tbodygyrojerkmeany" -0.0412903779669452
30 "LAYING" "tbodygyrojerkmeanz" -0.0493556177875196
30 "LAYING" "tbodygyrojerkstdx" -0.780636429556136
30 "LAYING" "tbodygyrojerkstdy" -0.79894807305483
30 "LAYING" "tbodygyrojerkstdz" -0.76322854691906
30 "LAYING" "tbodyaccmagmean" -0.538131194183003
30 "LAYING" "tbodyaccmagstd" -0.588158111633681
30 "LAYING" "tgravityaccmagmean" -0.538131194183003
30 "LAYING" "tgravityaccmagstd" -0.588158111633681
30 "LAYING" "tbodyaccjerkmagmean" -0.697050126998956
30 "LAYING" "tbodyaccjerkmagstd" -0.658972148093473
30 "LAYING" "tbodygyromagmean" -0.510032754098198
30 "LAYING" "tbodygyromagstd" -0.573779428671018
30 "LAYING" "tbodygyrojerkmagmean" -0.785870931331593
30 "LAYING" "tbodygyrojerkmagstd" -0.810398514673629
30 "LAYING" "fbodyaccmeanx" -0.635650125322193
30 "LAYING" "fbodyaccmeany" -0.55849001001906
30 "LAYING" "fbodyaccmeanz" -0.634958546900783
30 "LAYING" "fbodyaccstdx" -0.609238911508407
30 "LAYING" "fbodyaccstdy" -0.531321491840992
30 "LAYING" "fbodyaccstdz" -0.506570361273995
30 "LAYING" "fbodyaccmeanfreqx" -0.302775397984856
30 "LAYING" "fbodyaccmeanfreqy" -0.0844208556775196
30 "LAYING" "fbodyaccmeanfreqz" -0.0415480598651175
30 "LAYING" "fbodyaccjerkmeanx" -0.685307771157441
30 "LAYING" "fbodyaccjerkmeany" -0.671673670524282
30 "LAYING" "fbodyaccjerkmeanz" -0.755432212793734
30 "LAYING" "fbodyaccjerkstdx" -0.701879208571802
30 "LAYING" "fbodyaccjerkstdy" -0.672622022924282
30 "LAYING" "fbodyaccjerkstdz" -0.807184940939948
30 "LAYING" "fbodyaccjerkmeanfreqx" -0.131649976206266
30 "LAYING" "fbodyaccjerkmeanfreqy" -0.294148321077076
30 "LAYING" "fbodyaccjerkmeanfreqz" -0.168604693962381
30 "LAYING" "fbodygyromeanx" -0.667418236692689
30 "LAYING" "fbodygyromeany" -0.629910665959817
30 "LAYING" "fbodygyromeanz" -0.615699347830287
30 "LAYING" "fbodygyrostdx" -0.676801995680601
30 "LAYING" "fbodygyrostdy" -0.496310421449608
30 "LAYING" "fbodygyrostdz" -0.620253390415144
30 "LAYING" "fbodygyromeanfreqx" -0.231709876750131
30 "LAYING" "fbodygyromeanfreqy" -0.361122796402089
30 "LAYING" "fbodygyromeanfreqz" -0.201705723987467
30 "LAYING" "fbodyaccmagmean" -0.600372067046214
30 "LAYING" "fbodyaccmagstd" -0.646522810920757
30 "LAYING" "fbodyaccmagmeanfreq" -0.0301197123824804
30 "LAYING" "fbodybodyaccjerkmagmean" -0.656339723754047
30 "LAYING" "fbodybodyaccjerkmagstd" -0.664600262443812
30 "LAYING" "fbodybodyaccjerkmagmeanfreq" 0.0817046208143603
30 "LAYING" "fbodybodygyromagmean" -0.669600510563003
30 "LAYING" "fbodybodygyromagstd" -0.589192650089817
30 "LAYING" "fbodybodygyromagmeanfreq" -0.205094596687206
30 "LAYING" "fbodybodygyrojerkmagmean" -0.811292332428198
30 "LAYING" "fbodybodygyrojerkmagstd" -0.822805618746736
30 "LAYING" "fbodybodygyrojerkmagmeanfreq" 0.0433050556386684
